DIDE_CODE,prop_gamb_ss,prop_arab,prop_fun,seasonal_a0,seasonal_a1,seasonal_b1,seasonal_a2,seasonal_b2,seasonal_a3,seasonal_b3,itn_cov1,itn_cov2,itn_cov3,itn_cov4,itn_cov5,itn_cov6,itn_cov7,itn_cov8,itn_cov9,itn_cov10,itn_cov11,itn_cov12,itn_cov13,itn_cov14,itn_cov15,itn_cov16,itn_cov17,itn_cov18,itn_cov19,itn_cov20,irs_cov1,irs_cov2,irs_cov3,irs_cov4,irs_cov5,irs_cov6,irs_cov7,irs_cov8,irs_cov9,irs_cov10,irs_cov11,irs_cov12,irs_cov13,irs_cov14,irs_cov15,irs_cov16,irs_cov17,irs_cov18,irs_cov19,irs_cov20,prev,prev_years,prev_age0,prev_age1,drug_cov_0_0,drug_cov_1_0,ppu,ppr,gamb_ss_Q0,irs_dif_gamb_ss,gamb_ss_Q_in,gamb_ss_Q_bed,arab_Q0,irs_dif_arab,arab_Q_in,arab_Q_bed,fun_Q0,irs_dif_fun,fun_Q_in,fun_Q_bed,draw,total_M
100196,0.6242933,0.1757087,0.199998,0.2854024,-0.359874,-0.1448267,0.03191241,0.1251352,0.08082183,-0.03247876,0.0501,0.0106,0.0139,0,0.0278,0.0423,0,0.083,0.1321,0.2936,0.3345,0.2819,0.5866,0.6739,0.3403,0.378,0.8647,0.7964,0.3682,0.7119,0,0,0,0,0,0,0,0.0156,0.0312,0.0468,0.0624,0.0596,0.0719,0.0468,0.06912869,0.06730414,0.07,0.07,0.08,0.08,0.3657704,3,2,10,0.2330962,0.09010376,0.3888889,0.2476855,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,22.7304
100197,0.7343064,0.06569562,0.199998,0.2856241,-0.3234345,-0.1400233,-0.01248317,0.09406051,0.07287436,-0.01132873,0.0501,0.0106,0.0139,0,0.0278,0.0423,0,0.083,0.1321,0.2936,0.3345,0.2819,0.5866,0.6739,0.3403,0.378,0.8647,0.7964,0.3682,0.7119,0,0,0,0,0,0,0,0.0156,0.0312,0.0468,0.0624,0.0596,0.0719,0.0468,0.06912869,0.06730414,0.07,0.07,0.08,0.08,0.3348288,3,2,10,0.2330962,0.09010376,0.3888889,0.2476855,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,18.75777
100198,0.6472314,0.1527706,0.199998,0.2858755,-0.2230604,0.01525659,-0.04158194,-0.1303403,-0.05474809,0.119137,0.0501,0.0106,0.0139,0,0.0278,0.0423,0,0.083,0.1321,0.2936,0.3345,0.2819,0.5866,0.6739,0.3403,0.378,0.8647,0.7964,0.3682,0.7119,0,0,0,0,0,0,0,0.0156,0.0312,0.0468,0.0624,0.0596,0.0719,0.0468,0.06912869,0.06730414,0.07,0.07,0.08,0.08,0.2873343,3,2,10,0.2330962,0.09010376,0.3888889,0.2476855,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,15.65372
100199,0.7377896,0.06221243,0.199998,0.2853036,-0.2942159,-0.1156055,-0.03510718,0.06303678,0.0685549,0.01973948,0.0501,0.0106,0.0139,0,0.0278,0.0423,0,0.083,0.1321,0.2936,0.3345,0.2819,0.5866,0.6739,0.3403,0.378,0.8647,0.7964,0.3682,0.7119,0,0,0,0,0,0,0,0.0156,0.0312,0.0468,0.0624,0.0596,0.0719,0.0468,0.06912869,0.06730414,0.07,0.07,0.08,0.08,0.3594045,3,2,10,0.2330962,0.09010376,0.3888889,0.2476855,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,18.75786
100200,0.6958693,0.1041327,0.199998,0.2853505,-0.2493154,-0.03160975,-0.05592639,0.004419196,0.03197674,0.03323254,0.0501,0.0106,0.0139,0,0.0278,0.0423,0,0.083,0.1321,0.2936,0.3345,0.2819,0.5866,0.6739,0.3403,0.378,0.8647,0.7964,0.3682,0.7119,0,0,0,0,0,0,0,0.0156,0.0312,0.0468,0.0624,0.0596,0.0719,0.0468,0.06912869,0.06730414,0.07,0.07,0.08,0.08,0.3557217,3,2,10,0.2330962,0.09010376,0.3888889,0.2476855,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,18.75792
100201,0.7622788,0.03772315,0.199998,0.2852661,-0.2765672,-0.1000255,-0.03166589,0.06851951,0.06279057,0.004948702,0.0501,0.0106,0.0139,0,0.0278,0.0423,0,0.083,0.1321,0.2936,0.3345,0.2819,0.5866,0.6739,0.3403,0.378,0.8647,0.7964,0.3682,0.7119,0,0,0,0,0,0,0,0.0156,0.0312,0.0468,0.0624,0.0596,0.0719,0.0468,0.06912869,0.06730414,0.07,0.07,0.08,0.08,0.4465641,3,2,10,0.2330962,0.09010376,0.3888889,0.2476855,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,28.923
100202,0.6391268,0.1608752,0.199998,0.2856525,-0.1959255,-0.01078487,-0.06923466,-0.07539626,-0.03325338,0.08469908,0.0501,0.0106,0.0139,0,0.0278,0.0423,0,0.083,0.1321,0.2936,0.3345,0.2819,0.5866,0.6739,0.3403,0.378,0.8647,0.7964,0.3682,0.7119,0,0,0,0,0,0,0,0.0156,0.0312,0.0468,0.0624,0.0596,0.0719,0.0468,0.06912869,0.06730414,0.07,0.07,0.08,0.08,0.4656618,3,2,10,0.2330962,0.09010376,0.3888889,0.2476855,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,31.42668
100203,0.6524483,0.1475537,0.199998,0.2863831,-0.2521983,0.02388011,-0.01744597,-0.1334425,-0.04759936,0.1240065,0.0501,0.0106,0.0139,0,0.0278,0.0423,0,0.083,0.1321,0.2936,0.3345,0.2819,0.5866,0.6739,0.3403,0.378,0.8647,0.7964,0.3682,0.7119,0,0,0,0,0,0,0,0.0156,0.0312,0.0468,0.0624,0.0596,0.0719,0.0468,0.06912869,0.06730414,0.07,0.07,0.08,0.08,0.1391727,3,2,10,0.2330962,0.09010376,0.3888889,0.2476855,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,6.09954
100204,0.4402655,0.3597365,0.199998,0.2856338,-0.2073845,0.02585751,-0.06365661,-0.1232849,-0.04280907,0.1130139,0.0501,0.0106,0.0139,0,0.0278,0.0423,0,0.083,0.1321,0.2936,0.3345,0.2819,0.5866,0.6739,0.3403,0.378,0.8647,0.7964,0.3682,0.7119,0,0,0,0,0,0,0,0.0156,0.0312,0.0468,0.0624,0.0596,0.0719,0.0468,0.06912869,0.06730414,0.07,0.07,0.08,0.08,0.4663804,3,2,10,0.2330962,0.09010376,0.3888889,0.2476855,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,37.50625
100205,0.6914388,0.1085633,0.199998,0.2862715,-0.2484095,0.006355145,-0.02115631,-0.1273843,-0.04912961,0.1217823,0.0501,0.0106,0.0139,0,0.0278,0.0423,0,0.083,0.1321,0.2936,0.3345,0.2819,0.5866,0.6739,0.3403,0.378,0.8647,0.7964,0.3682,0.7119,0,0,0,0,0,0,0,0.0156,0.0312,0.0468,0.0624,0.0596,0.0719,0.0468,0.06912869,0.06730414,0.07,0.07,0.08,0.08,0.2014175,3,2,10,0.2330962,0.09010376,0.3888889,0.2476855,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,10.00823
100206,0.7227953,0.07720673,0.199998,0.2854961,-0.2128489,-0.01165109,-0.0727921,-0.06035049,-0.01629473,0.07933244,0.0501,0.0106,0.0139,0,0.0278,0.0423,0,0.083,0.1321,0.2936,0.3345,0.2819,0.5866,0.6739,0.3403,0.378,0.8647,0.7964,0.3682,0.7119,0,0,0,0,0,0,0,0.0156,0.0312,0.0468,0.0624,0.0596,0.0719,0.0468,0.06912869,0.06730414,0.07,0.07,0.08,0.08,0.2390438,3,2,10,0.2330962,0.09010376,0.3888889,0.2476855,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,11.87508
100207,0.7039155,0.09608655,0.199998,0.285838,-0.2123764,-0.01583114,-0.06527074,-0.04942132,-0.01318113,0.0717138,0.0501,0.0106,0.0139,0,0.0278,0.0423,0,0.083,0.1321,0.2936,0.3345,0.2819,0.5866,0.6739,0.3403,0.378,0.8647,0.7964,0.3682,0.7119,0,0,0,0,0,0,0,0.0156,0.0312,0.0468,0.0624,0.0596,0.0719,0.0468,0.06912869,0.06730414,0.07,0.07,0.08,0.08,0.3131875,3,2,10,0.2330962,0.09010376,0.3888889,0.2476855,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,16.81336
100211,0.3797111,0.4202909,0.199998,0.2852906,-0.3688482,-0.1728268,0.05797537,0.1482958,0.05709455,-0.04091996,0.0525,0.0077,0.0164,0,0.0233,0.0498,0,0.0961,0.1168,0.122,0.2159,0.4128,0.5877,0.8058,0.6151,0.8573,1,0.775,0.9557,0.9893,0,0,0,0,0,0,0,0,0,0,0,0,0.0069,0.0069,0.006970002,0,0,0,0,0,0.4306207,3,2,10,0.3534362,0.106727,0.8793935,0.063883,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,150
100212,0.5767675,0.2232345,0.199998,0.2852297,-0.2952712,-0.1126063,-0.03408224,0.07789561,0.07596435,-0.007051094,0.0525,0.0077,0.0164,0,0.0233,0.0498,0,0.0961,0.1168,0.122,0.2159,0.4128,0.5877,0.8058,0.6151,0.8573,1,0.775,0.9557,0.9893,0,0,0,0,0,0,0,0,0,0,0,0,0.0069,0.0069,0.006970002,0,0,0,0,0,0.3153854,3,2,10,0.3534362,0.106727,0.8793935,0.063883,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,75.00351
100213,0.3190324,0.4809696,0.199998,0.2850273,-0.3694647,-0.1825677,0.0488269,0.1668063,0.06845258,-0.04503658,0.0525,0.0077,0.0164,0,0.0233,0.0498,0,0.0961,0.1168,0.122,0.2159,0.4128,0.5877,0.8058,0.6151,0.8573,1,0.775,0.9557,0.9893,0,0,0,0,0,0,0,0,0,0,0,0,0.0069,0.0069,0.006970002,0,0,0,0,0,0.1058957,3,2,10,0.3534362,0.106727,0.8793935,0.063883,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,16.17576
100214,0.4897923,0.3102097,0.199998,0.285431,-0.3458545,-0.1504898,0.01301506,0.122854,0.08537271,-0.01715542,0.0525,0.0077,0.0164,0,0.0233,0.0498,0,0.0961,0.1168,0.122,0.2159,0.4128,0.5877,0.8058,0.6151,0.8573,1,0.775,0.9557,0.9893,0,0,0,0,0,0,0,0,0,0,0,0,0.0069,0.0069,0.006970002,0,0,0,0,0,0.3115449,3,2,10,0.3534362,0.106727,0.8793935,0.063883,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,75.0032
100215,0.1423169,0.6576851,0.199998,0.2848484,-0.3787271,-0.1904284,0.0697989,0.169508,0.05496598,-0.04153693,0.0525,0.0077,0.0164,0,0.0233,0.0498,0,0.0961,0.1168,0.122,0.2159,0.4128,0.5877,0.8058,0.6151,0.8573,1,0.775,0.9557,0.9893,0,0,0,0,0,0,0,0,0,0,0,0,0.0069,0.0069,0.006970002,0,0,0,0,0,0.3584958,3,2,10,0.3534362,0.106727,0.8793935,0.063883,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,104.35535
100216,0.4341598,0.3658422,0.199998,0.2852219,-0.3551293,-0.1534258,0.03176953,0.1387328,0.07049283,-0.03620857,0.0525,0.0077,0.0164,0,0.0233,0.0498,0,0.0961,0.1168,0.122,0.2159,0.4128,0.5877,0.8058,0.6151,0.8573,1,0.775,0.9557,0.9893,0,0,0,0,0,0,0,0,0,0,0,0,0.0069,0.0069,0.006970002,0,0,0,0,0,0.318001,3,2,10,0.3534362,0.106727,0.8793935,0.063883,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,75.00332
100217,0.5040928,0.2959092,0.199998,0.285466,-0.3514995,-0.1553759,0.01949087,0.1379102,0.07839876,-0.02884886,0.0525,0.0077,0.0164,0,0.0233,0.0498,0,0.0961,0.1168,0.122,0.2159,0.4128,0.5877,0.8058,0.6151,0.8573,1,0.775,0.9557,0.9893,0,0,0,0,0,0,0,0,0,0,0,0,0.0069,0.0069,0.006970002,0,0,0,0,0,0.2515047,3,2,10,0.3534362,0.106727,0.8793935,0.063883,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,50.84779
100218,0.3678112,0.4321908,0.199998,0.2852325,-0.3654635,-0.1588637,0.04698124,0.129671,0.06766014,-0.02365868,0.0525,0.0077,0.0164,0,0.0233,0.0498,0,0.0961,0.1168,0.122,0.2159,0.4128,0.5877,0.8058,0.6151,0.8573,1,0.775,0.9557,0.9893,0,0,0,0,0,0,0,0,0,0,0,0,0.0069,0.0069,0.006970002,0,0,0,0,0,0.4086235,3,2,10,0.3534362,0.106727,0.8793935,0.063883,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,125.50608
100219,0.5096268,0.2903752,0.199998,0.2850122,-0.3365811,-0.1454374,0.01148996,0.108603,0.0586599,-0.02662823,0.0525,0.0077,0.0164,0,0.0233,0.0498,0,0.0961,0.1168,0.122,0.2159,0.4128,0.5877,0.8058,0.6151,0.8573,1,0.775,0.9557,0.9893,0,0,0,0,0,0,0,0,0,0,0,0,0.0069,0.0069,0.006970002,0,0,0,0,0,0.2957564,3,2,10,0.3534362,0.106727,0.8793935,0.063883,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,65.56413
100220,0.1553144,0.6446876,0.199998,0.2852605,-0.3848791,-0.1899963,0.08411801,0.1768464,0.04793039,-0.05174566,0.0525,0.0077,0.0164,0,0.0233,0.0498,0,0.0961,0.1168,0.122,0.2159,0.4128,0.5877,0.8058,0.6151,0.8573,1,0.775,0.9557,0.9893,0,0,0,0,0,0,0,0,0,0,0,0,0.0069,0.0069,0.006970002,0,0,0,0,0,0.3592205,3,2,10,0.3534362,0.106727,0.8793935,0.063883,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,101.25136
100221,0.3217823,0.4782197,0.199998,0.2850356,-0.3676729,-0.1760933,0.04842126,0.1507304,0.06456534,-0.02906796,0.0525,0.0077,0.0164,0,0.0233,0.0498,0,0.0961,0.1168,0.122,0.2159,0.4128,0.5877,0.8058,0.6151,0.8573,1,0.775,0.9557,0.9893,0,0,0,0,0,0,0,0,0,0,0,0,0.0069,0.0069,0.006970002,0,0,0,0,0,0.2527949,3,2,10,0.3534362,0.106727,0.8793935,0.063883,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,55.25165
100222,0.0341681,0.7658346,0.1999973,0.2843819,-0.3916666,-0.1933074,0.1045276,0.1855452,0.03833959,-0.06111729,0.0525,0.0077,0.0164,0,0.0233,0.0498,0,0.0961,0.1168,0.122,0.2159,0.4128,0.5877,0.8058,0.6151,0.8573,1,0.775,0.9557,0.9893,0,0,0,0,0,0,0,0,0,0,0,0,0.0069,0.0069,0.006970002,0,0,0,0,0,0.4489446,3,2,10,0.3534362,0.106727,0.8793935,0.063883,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,150
100223,0.4483609,0.3516411,0.199998,0.2858514,-0.2997595,-0.1185716,-0.03223396,0.08427398,0.06431877,-0.008910115,0.0525,0.0077,0.0164,0,0.0233,0.0498,0,0.0961,0.1168,0.122,0.2159,0.4128,0.5877,0.8058,0.6151,0.8573,1,0.775,0.9557,0.9893,0,0,0,0,0,0,0,0,0,0,0,0,0.0069,0.0069,0.006970002,0,0,0,0,0,0.3692894,3,2,10,0.3534362,0.106727,0.8793935,0.063883,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,113.35417
100393,0.02375161,0.8092741,0.1669743,0.2853018,0.3536242,0.06989858,0.09383778,0.0266366,-0.02022709,9.11E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0.45,0.675,0.9,0.8374,0.8022,0.8676,0.8465,0.9,0.6495,0.6027,0.6619,0.6947,0.569,0.4,0.4,0.4,0.4,0.08,0.08,0.01446445,3,2,10,0.1123049,0.180245,0.2789477,0.2987244,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,1.69425
100394,0.1263962,0.674682,0.1989218,0.2856858,0.3947977,0.1070262,0.1215248,0.07988771,-0.01195691,0.009679029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0.45,0.675,0.9,0.8374,0.8022,0.8676,0.8465,0.9,0.6495,0.6027,0.6619,0.6947,0.569,0.1157314,0.1225837,0.14,0.1,0.08,0.08,0.02077555,3,2,10,0.1123049,0.180245,0.2789477,0.2987244,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,2.09632
100395,0.03201129,0.768184,0.1998047,0.2854401,0.3586775,0.05546882,0.08369584,0.009693077,-0.01347968,-0.0200118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0.45,0.675,0.9,0.8374,0.8022,0.8676,0.8465,0.9,0.6495,0.6027,0.6619,0.6947,0.569,0.1157314,0.1225837,0.14,0.1,0.08,0.08,0.005508649,3,2,10,0.1123049,0.180245,0.2789477,0.2987244,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,1.65918
100397,0.001865489,0.9817529,0.0163816,0.2851428,0.3499285,0.09789887,0.06800546,0.06164991,-0.03968266,0.0223164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0.45,0.675,0.9,0.8374,0.8022,0.8676,0.8465,0.9,0.6495,0.6027,0.6619,0.6947,0.569,0,0,0,0,0.08,0.08,0.03107641,3,2,10,0.1123049,0.180245,0.2789477,0.2987244,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,1.44585
100399,4.25E-04,0.9994576,1.17E-04,0.2858251,0.2870749,0.09339293,-0.01149229,0.02370589,-0.04939338,0.01519862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0.45,0.675,0.9,0.8374,0.8022,0.8676,0.8465,0.9,0.6495,0.6027,0.6619,0.6947,0.569,0.1157314,0.1225837,0.14,0.1,0.08,0.08,0.04555968,3,2,10,0.1123049,0.180245,0.2789477,0.2987244,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,1.53235
100400,0.01068432,0.9880966,0.001219126,0.2848642,0.3284186,0.05857936,0.0745641,0.01129372,-0.01832312,-0.01242315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0.45,0.675,0.9,0.8374,0.8022,0.8676,0.8465,0.9,0.6495,0.6027,0.6619,0.6947,0.569,0.1157314,0.1225837,0.14,0.1,0.08,0.08,0.0103001,3,2,10,0.1123049,0.180245,0.2789477,0.2987244,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,1.25912
100401,4.25E-04,0.9994576,1.17E-04,0.2858251,0.2870749,0.09339293,-0.01149229,0.02370589,-0.04939338,0.01519862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0.45,0.675,0.9,0.8374,0.8022,0.8676,0.8465,0.9,0.6495,0.6027,0.6619,0.6947,0.569,0.1157314,0.1225837,0.14,0.1,0.08,0.08,0.01777589,3,2,10,0.1123049,0.180245,0.2789477,0.2987244,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,1.32108
100403,0.03201129,0.768184,0.1998047,0.2854401,0.3586775,0.05546882,0.08369584,0.009693077,-0.01347968,-0.0200118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0.45,0.675,0.9,0.8374,0.8022,0.8676,0.8465,0.9,0.6495,0.6027,0.6619,0.6947,0.569,0.1157314,0.1225837,0.14,0.1,0.08,0.08,0.008049241,3,2,10,0.1123049,0.180245,0.2789477,0.2987244,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,1.57395
100404,0.1259426,0.6753986,0.1986588,0.2856827,0.3947273,0.107073,0.1214244,0.07998374,-0.01203377,0.009815661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0.45,0.675,0.9,0.8374,0.8022,0.8676,0.8465,0.9,0.6495,0.6027,0.6619,0.6947,0.569,0.1157314,0.1225837,0.14,0.1,0.08,0.08,0.02828654,3,2,10,0.1123049,0.180245,0.2789477,0.2987244,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,1.90793
100405,0.02375161,0.8092741,0.1669743,0.2853018,0.3536242,0.06989858,0.09383778,0.0266366,-0.02022709,9.11E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0.45,0.675,0.9,0.8374,0.8022,0.8676,0.8465,0.9,0.6495,0.6027,0.6619,0.6947,0.569,0.4,0.4,0.4,0.4,0.08,0.08,0.008691575,3,2,10,0.1123049,0.180245,0.2789477,0.2987244,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,1.40285
100409,0.7929105,0.007091479,0.199998,0.2849716,-0.2629934,-0.1599052,-0.06184262,0.0447238,0.02224655,0.05667018,0.0498,0.0103,0.0132,0,0.0245,0.0324,0,0.0724,0.1376,0.2536,0.4322,0.358,0.2723,0.4957,0.2927,0.36,0.7743,0.8025,0.7796,0.8721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2642573,3,2,10,0.2319899,0.2079383,0.384587,0.4121475,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,15.19086
100410,0.7786496,0.02135244,0.199998,0.2856515,-0.1606998,-0.0346799,-0.07540744,0.01072761,-0.03932446,-0.01478493,0.0498,0.0103,0.0132,0,0.0245,0.0324,0,0.0724,0.1376,0.2536,0.4322,0.358,0.2723,0.4957,0.2927,0.36,0.7743,0.8025,0.7796,0.8721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2879364,3,2,10,0.2319899,0.2079383,0.384587,0.4121475,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,19.1811
100411,0.7493818,0.05062025,0.199998,0.2851911,-0.1533212,-0.05613602,-0.09401121,-0.01057043,-0.02299952,-0.00109555,0.0498,0.0103,0.0132,0,0.0245,0.0324,0,0.0724,0.1376,0.2536,0.4322,0.358,0.2723,0.4957,0.2927,0.36,0.7743,0.8025,0.7796,0.8721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4509711,3,2,10,0.2319899,0.2079383,0.384587,0.4121475,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,48.65046
100412,0.7807214,0.01928143,0.1999972,0.2849895,-0.1969604,-0.07174897,-0.07543769,-0.0242011,-6.07E-04,0.02344248,0.0498,0.0103,0.0132,0,0.0245,0.0324,0,0.0724,0.1376,0.2536,0.4322,0.358,0.2723,0.4957,0.2927,0.36,0.7743,0.8025,0.7796,0.8721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4688633,3,2,10,0.2319899,0.2079383,0.384587,0.4121475,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,49.5018
100413,0.7968659,0.003139173,0.1999949,0.2849808,-0.2317985,-0.116862,-0.07120791,0.01256232,0.006311703,0.04204241,0.0498,0.0103,0.0132,0,0.0245,0.0324,0,0.0724,0.1376,0.2536,0.4322,0.358,0.2723,0.4957,0.2927,0.36,0.7743,0.8025,0.7796,0.8721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3045286,3,2,10,0.2319899,0.2079383,0.384587,0.4121475,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,19.17102
100414,0.7924509,0.007551142,0.199998,0.2851187,-0.1876586,-0.08524417,-0.07998011,0.0282485,-0.01497824,0.01603087,0.0498,0.0103,0.0132,0,0.0245,0.0324,0,0.0724,0.1376,0.2536,0.4322,0.358,0.2723,0.4957,0.2927,0.36,0.7743,0.8025,0.7796,0.8721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4024889,3,2,10,0.2319899,0.2079383,0.384587,0.4121475,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,35.79553
100415,0.7718019,0.02820007,0.199998,0.2850539,-0.1473954,-0.05009579,-0.07889699,0.02530723,-0.02470015,-0.009607112,0.0498,0.0103,0.0132,0,0.0245,0.0324,0,0.0724,0.1376,0.2536,0.4322,0.358,0.2723,0.4957,0.2927,0.36,0.7743,0.8025,0.7796,0.8721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3566463,3,2,10,0.2319899,0.2079383,0.384587,0.4121475,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,28.28346
100416,0.7882519,0.01175006,0.199998,0.2854716,-0.1506431,-0.07612331,-0.09229573,0.01793704,-0.02314456,4.65E-04,0.0498,0.0103,0.0132,0,0.0245,0.0324,0,0.0724,0.1376,0.2536,0.4322,0.358,0.2723,0.4957,0.2927,0.36,0.7743,0.8025,0.7796,0.8721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2821083,3,2,10,0.2319899,0.2079383,0.384587,0.4121475,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,17.79421
100417,0.7656966,0.03430545,0.199998,0.285248,-0.1772052,-0.07160949,-0.08330312,-0.01919839,-0.01387277,0.01937871,0.0498,0.0103,0.0132,0,0.0245,0.0324,0,0.0724,0.1376,0.2536,0.4322,0.358,0.2723,0.4957,0.2927,0.36,0.7743,0.8025,0.7796,0.8721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5015772,3,2,10,0.2319899,0.2079383,0.384587,0.4121475,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,75.00402
100418,0.7962333,0.003768747,0.199998,0.2850358,-0.2313296,-0.1226181,-0.06869735,0.03203173,0.002492933,0.03594886,0.0498,0.0103,0.0132,0,0.0245,0.0324,0,0.0724,0.1376,0.2536,0.4322,0.358,0.2723,0.4957,0.2927,0.36,0.7743,0.8025,0.7796,0.8721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3283392,3,2,10,0.2319899,0.2079383,0.384587,0.4121475,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,23.30301
